Timestamp,Index
10/13/2024 16:44,100
10/13/2024 16:44,100.0000337
10/13/2024 16:44,100.0000391
10/13/2024 16:44,100.0000366
10/13/2024 16:45,100.0000466
10/13/2024 16:45,100.0000371
10/13/2024 16:45,100.0000283
10/13/2024 16:45,100.000011
10/13/2024 16:46,100.099488
10/13/2024 16:46,100.0995197
10/13/2024 16:46,100.0995193
10/13/2024 16:46,100.0995119
10/13/2024 16:47,100.0994778
10/13/2024 16:47,99.9982549
10/13/2024 16:47,99.99824746
10/13/2024 16:47,99.94401561
10/13/2024 16:48,99.94399997
10/13/2024 16:48,99.94400079
10/13/2024 16:48,99.94406703
10/13/2024 16:48,99.94406701
10/13/2024 16:49,99.94406701
10/13/2024 16:49,99.94406373
10/13/2024 16:49,99.94416783
10/13/2024 16:49,99.94423572
10/13/2024 16:50,99.94424024
10/13/2024 16:50,99.94424024
10/13/2024 16:50,99.94415465
10/13/2024 16:50,99.94178301
10/13/2024 16:51,99.94178465
10/13/2024 16:51,99.94297377
10/13/2024 16:51,99.94297377
10/13/2024 16:51,99.94297336
10/13/2024 16:52,99.94297377
10/13/2024 16:52,99.94292975
10/13/2024 16:52,99.94292975
10/13/2024 16:53,99.94292975
10/13/2024 16:53,99.94172366
10/13/2024 16:53,100.0335266
10/13/2024 16:53,100.0335278
10/13/2024 16:54,100.0335039
10/13/2024 16:54,100.0353526
10/13/2024 16:54,100.0428077
10/13/2024 16:54,100.0428061
10/13/2024 16:55,100.0925818
10/13/2024 16:55,100.0925818
10/13/2024 16:55,100.0925225
10/13/2024 16:55,100.0925398
10/13/2024 16:56,100.092539
10/13/2024 16:56,99.99862323
10/13/2024 16:56,99.99862325
10/13/2024 16:56,99.99864712
10/13/2024 16:57,99.99671738
10/13/2024 16:57,99.99671779
10/13/2024 16:57,99.99671707
10/13/2024 16:57,100.0905798
10/13/2024 16:58,100.09059
10/13/2024 16:58,99.998158
10/13/2024 16:58,99.99865874
10/13/2024 16:58,99.99914673
10/13/2024 16:59,99.99914632
10/13/2024 16:59,99.99913027
10/13/2024 16:59,99.9991278
10/13/2024 16:59,100.0173834
10/13/2024 17:00,100.1110724
10/13/2024 17:00,100.1110589
10/13/2024 17:00,100.1110626
10/13/2024 17:00,100.1110593
10/13/2024 17:01,100.0174965
10/13/2024 17:01,100.0175739
10/13/2024 17:01,100.0175739
10/13/2024 17:01,100.0175739
10/13/2024 17:02,100.1111626
10/13/2024 17:02,100.1111309
10/13/2024 17:02,100.1278922
10/13/2024 17:03,100.1278124
10/13/2024 17:03,100.1278124
10/13/2024 17:03,100.1276153
10/13/2024 17:03,100.1276001
10/13/2024 17:04,100.1276544
10/13/2024 17:04,100.1276647
10/13/2024 17:04,100.1414531
10/13/2024 17:04,100.1858025
10/13/2024 17:05,100.1857676
10/13/2024 17:05,100.185803
10/13/2024 17:05,100.1858046
10/13/2024 17:05,100.1858157
10/13/2024 17:06,100.185826
10/13/2024 17:06,100.1858248
10/13/2024 17:06,100.1858276
10/13/2024 17:06,100.1858305
10/13/2024 17:07,100.1858116
10/13/2024 17:07,100.1858111
10/13/2024 17:07,100.185798
10/13/2024 17:07,100.1122914
10/13/2024 17:08,100.1122912
10/13/2024 17:08,100.112299
10/13/2024 17:08,100.1035798
10/13/2024 17:08,100.1035811
10/13/2024 17:09,100.1004992
10/13/2024 17:09,100.1015843
10/13/2024 17:09,100.1015843
10/13/2024 17:09,100.1025166
10/13/2024 17:10,100.1851292
10/13/2024 17:10,100.185172
10/13/2024 17:10,100.1871688
10/13/2024 17:10,100.187363
10/13/2024 17:11,100.228143
10/13/2024 17:11,100.2281525
10/13/2024 17:11,100.2288536
10/13/2024 17:12,100.2304369
10/13/2024 17:12,100.2304373
10/13/2024 17:12,100.2305734
10/13/2024 17:12,100.2306689
10/13/2024 17:13,100.2306687
10/13/2024 17:13,100.23073
10/13/2024 17:13,100.2307317
10/13/2024 17:13,100.2307317
10/13/2024 17:14,100.2306917
10/13/2024 17:14,100.2306917
10/13/2024 17:14,100.2306383
10/13/2024 17:14,100.2320936
10/13/2024 17:15,100.2725321
10/13/2024 17:15,100.2725457
10/13/2024 17:15,100.3123057
10/13/2024 17:15,100.3154886
10/13/2024 17:16,100.3566324
10/13/2024 17:16,100.3431169
10/13/2024 17:16,100.3594855
10/13/2024 17:16,100.3594868
10/13/2024 17:17,100.3415092
10/13/2024 17:17,100.3427051
10/13/2024 17:17,100.3427046
10/13/2024 17:17,100.3427079
10/13/2024 17:18,100.3426942
10/13/2024 17:18,100.3426933
10/13/2024 17:18,100.3377933
10/13/2024 17:18,100.3377937
10/13/2024 17:19,100.3377949
10/13/2024 17:19,100.3377879
10/13/2024 17:19,100.2791991
10/13/2024 17:19,100.2785725
10/13/2024 17:20,100.2785721
10/13/2024 17:20,100.2785675
10/13/2024 17:20,100.2785313
10/13/2024 17:20,100.2743727
10/13/2024 17:21,100.2434407
10/13/2024 17:21,100.2434254
10/13/2024 17:21,100.2373371
10/13/2024 17:21,100.2373181
10/13/2024 17:22,100.22229
10/13/2024 17:22,100.2242082
10/13/2024 17:22,100.2242077
10/13/2024 17:22,100.224207
10/13/2024 17:23,100.2242288
10/13/2024 17:23,100.2242259
10/13/2024 17:23,100.224214
10/13/2024 17:24,100.2294527
10/13/2024 17:24,100.2294531
10/13/2024 17:24,100.2294506
10/13/2024 17:24,100.2294074
10/13/2024 17:25,100.2294092
10/13/2024 17:25,100.1696811
10/13/2024 17:25,100.1696975
10/13/2024 17:25,100.1699028
10/13/2024 17:26,100.1699
10/13/2024 17:26,100.1699012
10/13/2024 17:26,100.1699004
10/13/2024 17:26,100.1699259
10/13/2024 17:27,100.1699259
10/13/2024 17:27,100.1699259
10/13/2024 17:27,100.2622411
10/13/2024 17:27,100.2622399
10/13/2024 17:28,100.1700547
10/13/2024 17:28,100.1700601
10/13/2024 17:28,100.1700658
10/13/2024 17:28,100.1700872
10/13/2024 17:29,100.1700761
10/13/2024 17:29,100.1700609
10/13/2024 17:29,100.1700605
10/13/2024 17:29,100.1700605
10/13/2024 17:30,100.1700461
10/13/2024 17:30,100.1700474
10/13/2024 17:30,100.1700474
10/13/2024 17:30,100.1700185
10/13/2024 17:31,100.1699967
10/13/2024 17:31,100.1698984
10/13/2024 17:31,100.1699592
10/13/2024 17:31,100.1699592
10/13/2024 17:32,100.170018
10/13/2024 17:32,100.1699904
10/13/2024 17:32,100.1699904
10/13/2024 17:32,100.1699718
10/13/2024 17:33,100.169952
10/13/2024 17:33,100.1699841
10/13/2024 17:33,100.1699829
10/13/2024 17:33,100.1699812
10/13/2024 17:34,100.1699808
10/13/2024 17:34,100.1699969
10/13/2024 17:34,100.1699969
10/13/2024 17:34,100.1699965
10/13/2024 17:35,100.1699965
10/13/2024 17:35,100.1699965
10/13/2024 17:35,100.1699805
10/13/2024 17:36,100.1699806
10/13/2024 17:36,100.2756447
10/13/2024 17:36,100.275644
10/13/2024 17:36,100.2752728
10/13/2024 17:37,100.2752728
10/13/2024 17:37,100.2752724
10/13/2024 17:37,100.2752564
10/13/2024 17:37,100.2753987
10/13/2024 17:38,100.2753987
10/13/2024 17:38,100.2753184
10/13/2024 17:38,100.1686462
10/13/2024 17:38,100.1586988
10/13/2024 17:39,100.1587152
10/13/2024 17:39,100.1586603
10/13/2024 17:39,100.1586405
10/13/2024 17:39,100.1586248
10/13/2024 17:40,100.1586239
10/13/2024 17:40,100.1586357
10/13/2024 17:40,100.1560629
10/13/2024 17:40,100.1560522
10/13/2024 17:41,100.1560259
10/13/2024 17:41,100.1560287
10/13/2024 17:41,100.1551108
10/13/2024 17:41,100.1551107
10/13/2024 17:42,100.1551107
10/13/2024 17:42,100.1551094
10/13/2024 17:42,100.155086
10/13/2024 17:42,100.1538301
10/13/2024 17:43,100.1538223
10/13/2024 17:43,99.9609401
10/13/2024 17:43,99.92555304
10/13/2024 17:43,99.92249449
10/13/2024 17:44,99.87615848
10/13/2024 17:44,99.87617563
10/13/2024 17:44,99.87617769
10/13/2024 17:44,99.87617766
10/13/2024 17:45,99.87404779
10/13/2024 17:45,99.87383916
10/13/2024 17:45,99.94018105
10/13/2024 17:45,99.94018146
10/13/2024 17:46,99.94017764
10/13/2024 17:46,99.86982198
10/13/2024 17:46,99.83785702
10/13/2024 17:47,99.83787471
10/13/2024 17:47,99.83787469
10/13/2024 17:47,99.83786482
10/13/2024 17:47,99.83784013
10/13/2024 17:48,99.83785824
10/13/2024 17:48,99.83785824
10/13/2024 17:48,99.84252541
10/13/2024 17:48,99.84252541
10/13/2024 17:49,99.8425273
10/13/2024 17:49,99.84252689
10/13/2024 17:49,99.84252689
10/13/2024 17:49,99.84252689
10/13/2024 17:50,99.92480045
10/13/2024 17:50,99.9247984
10/13/2024 17:50,99.92479799
10/13/2024 17:50,99.92485352
10/13/2024 17:51,99.92485222
10/13/2024 17:51,99.92485179
10/13/2024 17:51,99.92486168
10/13/2024 17:51,99.92486163
10/13/2024 17:52,99.92486163
10/13/2024 17:52,99.92486615
10/13/2024 17:52,99.92486615
10/13/2024 17:52,99.92486615
10/13/2024 17:53,99.92484722
10/13/2024 17:53,99.92991022
10/13/2024 17:53,99.929816
10/13/2024 17:53,99.92981511
10/13/2024 17:54,99.9294453
10/13/2024 17:54,99.92944546
10/13/2024 17:54,99.92943007
10/13/2024 17:54,99.92942834
10/13/2024 17:55,99.92942833
10/13/2024 17:55,99.92944191
10/13/2024 17:55,99.92943728
10/13/2024 17:55,99.92943476
10/13/2024 17:56,100.0257021
10/13/2024 17:56,99.92945956
10/13/2024 17:56,99.92935203
10/13/2024 17:56,99.93192159
10/13/2024 17:57,99.93183189
10/13/2024 17:57,99.93181132
10/13/2024 17:57,99.93181132
10/13/2024 17:58,99.93181132
10/13/2024 17:58,99.93181008
10/13/2024 17:58,99.93181434
10/13/2024 17:58,99.93180323
10/13/2024 17:59,99.93180323
10/13/2024 17:59,99.93180393
10/13/2024 17:59,99.93180311
10/13/2024 17:59,99.93179447
10/13/2024 18:00,100.0092881
10/13/2024 18:00,100.0092947
10/13/2024 18:00,100.0092947
10/13/2024 18:00,100.0092955
10/13/2024 18:01,100.0092959
10/13/2024 18:01,100.0092959
10/13/2024 18:01,100.0092695
10/13/2024 18:01,100.0092695
10/13/2024 18:02,100.0092206
10/13/2024 18:02,100.0092152
10/13/2024 18:02,100.0088771
10/13/2024 18:02,100.0088771
10/13/2024 18:03,99.9845937
10/13/2024 18:03,99.98458794
10/13/2024 18:03,99.9827586
10/13/2024 18:03,99.9827586
10/13/2024 18:04,99.9827042
10/13/2024 18:04,99.98269515
10/13/2024 18:04,99.98269473
10/13/2024 18:04,99.98269455
10/13/2024 18:05,99.98269455
10/13/2024 18:05,99.98270358
10/13/2024 18:05,99.98267684
10/13/2024 18:05,99.98267642
10/13/2024 18:06,99.98267601
10/13/2024 18:06,99.98267889
10/13/2024 18:06,99.98265503
10/13/2024 18:06,99.98265503
10/13/2024 18:07,99.98264351
10/13/2024 18:07,99.98264385
10/13/2024 18:07,99.93744844
10/13/2024 18:07,99.93744887
10/13/2024 18:08,99.93744887
10/13/2024 18:08,99.93741472
10/13/2024 18:08,99.93740896
10/13/2024 18:08,99.93740937
10/13/2024 18:09,99.93740731
10/13/2024 18:09,99.93740937
10/13/2024 18:09,99.93740854
10/13/2024 18:09,99.93740731
10/13/2024 18:10,99.93741883
10/13/2024 18:10,99.93387743
10/13/2024 18:10,99.8457584
10/13/2024 18:10,99.84368548
10/13/2024 18:11,99.78401333
10/13/2024 18:11,99.7619517
10/13/2024 18:11,99.7617723
10/13/2024 18:11,99.76177189
10/13/2024 18:12,99.73297022
10/13/2024 18:12,99.73296158
10/13/2024 18:12,99.72389778
10/13/2024 18:12,99.68274289
10/13/2024 18:13,99.68274609
10/13/2024 18:13,99.68272918
10/13/2024 18:13,99.68102638
10/13/2024 18:13,99.68098812
10/13/2024 18:14,99.68098729
10/13/2024 18:14,99.68094655
10/13/2024 18:14,99.63979373
10/13/2024 18:15,99.6397892
10/13/2024 18:15,99.63979025
10/13/2024 18:15,99.64000133
10/13/2024 18:15,99.64002437
10/13/2024 18:16,99.6400219
10/13/2024 18:16,99.64002231
10/13/2024 18:16,99.64003347
10/13/2024 18:16,99.64004105
10/13/2024 18:17,99.74106187
10/13/2024 18:17,99.74100483
10/13/2024 18:17,99.76868696
10/13/2024 18:17,99.76871651
10/13/2024 18:18,99.76872268
10/13/2024 18:18,99.76723943
10/13/2024 18:18,99.77242422
10/13/2024 18:18,99.77221602
10/13/2024 18:19,99.77010894
10/13/2024 18:19,99.77013528
10/13/2024 18:19,99.77015092
10/13/2024 18:19,99.81304586
10/13/2024 18:20,99.81304462
10/13/2024 18:20,99.81304256
10/13/2024 18:20,99.8670621
10/13/2024 18:20,99.8670658
10/13/2024 18:21,99.86706663
10/13/2024 18:21,99.86706663
10/13/2024 18:21,99.86705613
10/13/2024 18:21,99.86705625
10/13/2024 18:22,99.86705543
10/13/2024 18:22,99.86705543
10/13/2024 18:22,99.86705584
10/13/2024 18:22,99.86696445
10/13/2024 18:23,99.86696486
10/13/2024 18:23,99.86696445
10/13/2024 18:23,99.86696445
10/13/2024 18:23,99.86696445
10/13/2024 18:24,99.86696239
10/13/2024 18:24,99.8669628
10/13/2024 18:24,99.8669628
10/13/2024 18:24,99.86695992
10/13/2024 18:25,99.86697148
10/13/2024 18:25,99.86697312
10/13/2024 18:25,99.86698094
10/13/2024 18:25,99.86697888
10/13/2024 18:26,99.86697929
10/13/2024 18:26,99.86697971
10/13/2024 18:26,99.86697971
10/13/2024 18:26,99.86698012
10/13/2024 18:27,99.86697929
10/13/2024 18:27,99.86697926
10/13/2024 18:27,99.86699078
10/13/2024 18:27,99.86698914
10/13/2024 18:28,99.86695128
10/13/2024 18:28,99.86696486
10/13/2024 18:28,99.86696075
10/13/2024 18:29,99.86695992
10/13/2024 18:29,99.86696033
10/13/2024 18:29,99.86699078
10/13/2024 18:29,99.86695951
10/13/2024 18:30,99.86696033
10/13/2024 18:30,99.88889394
10/13/2024 18:30,99.88889418
10/13/2024 18:30,99.89044291
10/13/2024 18:31,99.98476165
10/13/2024 18:31,99.98476339
10/13/2024 18:31,99.98543531
10/13/2024 18:31,99.98591219
10/13/2024 18:32,99.98593564
10/13/2024 18:32,99.98593555
10/13/2024 18:32,99.98593103
10/13/2024 18:32,99.98593103
10/13/2024 18:33,99.98595407
10/13/2024 18:33,99.9859556
10/13/2024 18:33,99.98596795
10/13/2024 18:33,99.92099648
10/13/2024 18:34,99.91931403
10/13/2024 18:34,99.91931406
10/13/2024 18:34,100.0251527
